"SamplingSize","SampleID","minsplit","minbucket","maxdepth","complexity","AvgSampleDistance","ValidError","GeneralizedError","ASEMeanError","ModelTime"
18,1,2,1,30,0.01,1276.57352941153,11.3748471668656,39.4122112795797,40.2755043486713,1.43008184432983
18,2,2,1,30,1e-06,1277.04411764683,0.273283330002295,21.3380786299418,27.3596993321297,0.858048915863037
18,3,2,1,30,1e-04,1274.86764705859,0.0961041742754725,21.7196483763465,45.1489337637979,1.29907488822937
18,4,2,1,30,1e-04,1281.3970588233,0.233811790995656,58.9617887066229,139.115641922714,1.39307904243469
18,5,8,3,30,0.01,1280.63235294095,3.14355626134805,250.295008689081,240.592019232781,1.39807915687561
18,6,4,1,30,1e-06,1275.45588235271,1.1539239198069,41.532563009347,41.0915374601381,1.37107801437378
18,7,2,1,30,0.01,1276.45588235271,0.558487180804142,35.6323338660586,65.4941325408981,0.982055902481079
18,8,2,1,30,0.001,1274.69117647036,0.0534245179574444,285.940462998848,306.888606953173,1.38607907295227
18,9,2,1,30,1e-04,1275.10294117624,3.36089363851795,21.6251814272673,46.3760891412764,1.40007996559143
18,10,5,2,30,0.01,1274.45588235271,64.4218109235178,44.367155945384,64.0788933439356,1.47508502006531
18,11,7,2,30,0.01,1276.22058823506,5.87291208380065,155.638565527922,90.7066222076358,1.18306803703308
18,12,1,0,30,1e-06,1276.69117647036,2.50531191546075,143.842784959693,159.03085098968,1.06406092643738
18,13,2,1,30,1e-04,1275.69117647036,0.123488265512349,26.7099706497238,63.7148352679661,1.36507797241211
18,14,2,1,30,1e-04,1275.27941176447,0.0172791958678186,153.850201833625,210.004409339542,1.4620840549469
18,15,2,1,30,0.01,1274.86764705859,22.4329629414819,37.60656185304,69.2670375430074,1.48708486557007
18,16,2,1,30,0.01,1276.22058823506,10.0886121825248,311.226384168891,350.08291973993,1.06506109237671
18,17,2,1,30,0.01,1276.3970588233,25.8425495905014,133.459131072313,88.9945441403468,1.27507305145264
18,18,5,2,30,1e-05,1278.74999999977,4.54767679798128,207.498786811645,185.680746029269,1.69609713554382
18,19,2,1,30,0.01,1277.04411764683,10.7845597832163,63.5894816820361,62.8606637158229,1.40007996559143
18,20,5,2,30,1e-05,1275.22058823506,1.84392586382198,25.7591391768564,48.2127715677279,1.29707384109497
18,21,8,3,30,1e-05,1276.04411764683,64.0820716752371,114.652681579126,395.409927272295,0.943053960800171
18,22,2,1,30,1e-05,1283.16176470565,3.27235296218678,302.096474250469,78.9029665857916,1.41808080673218
18,23,2,1,30,0.01,1274.63235294095,6.01293969961379,94.5290280138396,70.5426620008229,1.41008114814758
18,24,17,6,30,0.01,1278.33823529389,65.0442993551444,1386.49057718775,314.910709093892,1.42308211326599
18,25,2,1,30,1e-05,1276.22058823506,1.8517073019816,52.35999614629,57.7828430211178,1.14706492424011
18,26,2,1,30,0.01,1276.22058823506,1.75653088240872,43.8186416880929,75.9190884938995,1.00005698204041
18,27,2,1,30,1e-04,1277.3970588233,2.22795271114608,39.6725316414244,276.953021640241,1.34907698631287
18,28,2,1,30,0.01,1277.63235294095,51.7174380510567,55.5717907230028,109.403906649192,1.35207796096802
18,29,2,1,30,0.01,1278.04411764683,0.414973774178888,346.478194938941,39.6540361863517,1.43408203125
18,30,2,1,30,1e-06,1276.10294117624,0.16458024712204,43.7409246220268,92.5501181537755,1.02105808258057
36,1,2,1,30,0.001,1266.93181818205,25.3896302952782,17.4616078870166,287.006122878135,2.49214220046997
36,2,4,1,30,1e-05,1266.08333333356,32.1583705916425,245.332881367388,237.269136619533,2.73415589332581
36,3,5,2,30,1e-04,1271.08333333356,19.8496047534992,21.9560427828018,54.3059790540986,2.14312195777893
36,4,2,1,30,1e-04,1268.84090909114,8.56251682078576,13.6380894361931,35.8416554229145,2.74115681648254
36,5,2,1,30,1e-05,1267.53787878811,0.703173185227535,15.2655699388305,311.698607354525,2.21412682533264
36,6,2,1,30,1e-05,1267.14393939417,3.9886305989103,9.50671354658253,116.386280305855,2.73515582084656
36,7,2,1,30,1e-06,1268.38636363659,4.7019454226361,6.26947679526391,110.574044846085,2.59114789962769
36,8,2,1,30,1e-06,1272.35606060629,2.02784961744789,21.8503896916892,92.5566995304917,2.23412799835205
36,9,2,1,30,1e-06,1265.84090909114,2.20127469742218,16.3769395674783,192.582384269355,2.73615598678589
36,10,3,1,30,1e-06,1268.99242424266,23.1514965122596,13.5526710091542,50.8554179116305,2.21112704277039
36,11,2,1,30,1e-05,1266.71969696993,4.05855259211034,8.19744734865635,47.3446644320345,2.73015594482422
36,12,2,1,30,1e-04,1269.14393939417,4.34228563044179,22.0841023121203,92.3306150621692,2.41713809967041
36,13,2,1,30,1e-04,1270.78030303053,0.167966292536703,10.1045107334408,61.7088200471174,2.44113898277283
36,14,2,1,30,1e-06,1268.68939393962,0.697982383597723,9.40207840080465,71.5270216398231,2.71615600585938
36,15,2,1,30,1e-05,1269.08333333356,7.50468929791897,17.7513244081655,114.202477246854,2.19712591171265
36,16,2,1,30,1e-04,1272.05303030326,2.9027523909658,5.66789807239073,196.16394526075,2.75815796852112
36,17,2,1,30,1e-04,1269.23484848508,2.52807186371519,21.8451987495725,69.1324636588255,2.19012498855591
36,18,2,1,30,1e-04,1267.50757575781,0.682306110285539,15.3060036997128,50.386070303166,2.68015289306641
36,19,2,1,30,1e-06,1270.35606060629,2.23571283009785,12.8958899349994,71.6481584867472,2.65115189552307
36,20,2,1,30,1e-04,1270.93181818205,7.34879434876509,14.9404376867212,124.762613859445,2.20112586021423
36,21,3,1,30,1e-04,1270.32575757599,1.11225292268429,10.9232232634626,109.28382516189,2.71915507316589
36,22,5,2,30,1e-06,1265.23484848508,3.51425526252436,255.391016165009,257.486029818544,2.14712285995483
36,23,19,6,30,0.01,1269.11363636387,90.1483486449216,96.1590349446492,215.458609988619,2.72515606880188
36,24,2,1,30,1e-04,1270.84090909114,3.77822286972944,16.1275669685374,66.0470714068554,2.55614614486694
36,25,2,1,30,1e-05,1269.23484848508,10.7799864591776,14.2991761270852,129.603307197883,2.38113594055176
36,26,11,4,30,1e-05,1269.02272727296,27.6328793989527,268.183586204534,261.546803195801,3.01217198371887
36,27,12,4,30,0.01,1272.17424242447,28.3801739393844,78.4816861051865,89.6631012407333,2.16612410545349
36,28,2,1,30,0.01,1268.23484848508,45.3516841452375,35.8081745121144,129.511911682797,2.71915602684021
36,29,2,1,30,1e-04,1269.35606060629,5.94783482948507,9.72282896358234,35.6872381559446,2.83716201782227
36,30,2,1,30,1e-04,1267.87121212144,1.27712074038387,9.43061089561734,104.899365864902,2.30313086509705
54,1,2,1,30,1e-06,1262.26020408175,2.47245121357938,5.41697346113606,38.2863293111826,3.20218300819397
54,2,2,1,30,1e-06,1258.68877551032,1.08155818978404,4.51874490238393,108.366209810768,3.19218301773071
54,3,6,2,30,1e-06,1262.56632653073,1.07748778959985,9.336345348727,90.26296643789,3.44519805908203
54,4,2,1,30,1e-06,1260.09693877562,8.68735126379288,23.4001503665069,31.3713434555146,3.40519499778748
54,5,2,1,30,1e-06,1257.75000000011,0.177014752280199,7.30715320973982,41.5656782703453,3.42919588088989
54,6,2,1,30,1e-06,1261.23979591848,0.438582455098472,9.12897044699316,280.349359081045,3.4141960144043
54,7,2,1,30,1e-05,1257.19897959195,0.704727377951996,5.17330177449093,32.4787537826798,3.59320497512817
54,8,2,1,30,1e-05,1257.9948979593,5.79336548492978,8.57349719016169,39.3418459121459,3.66821002960205
54,9,2,1,30,1e-06,1259.32142857154,0.623667849326234,4.87304185784991,57.8759384689264,3.62220692634583
54,10,2,1,30,1e-05,1263.34183673481,5.63623146607361,156.531543182121,47.7867706885098,3.42119598388672
54,11,2,1,30,1e-05,1260.36224489807,1.69173247329299,3.82702738781734,53.5365249299915,3.55620288848877
54,12,2,1,30,1e-04,1259.9336734695,3.01708770736956,30.6644916428287,191.21694555168,3.97722792625427
54,13,2,1,30,1e-04,1260.77040816338,1.51030977182012,11.0140422451327,44.532238765234,3.48119902610779
54,14,2,1,30,1e-06,1261.38265306134,1.42107144585158,1.4713399358244,45.8951040752814,3.52220106124878
54,15,2,1,30,1e-06,1259.9336734695,1.69897149569928,11.4884278154787,35.1241026033083,3.64120817184448
54,16,5,2,30,1e-06,1261.95408163277,2.74947156531742,14.1199728513414,45.8464799477201,3.42619609832764
54,17,2,1,30,1e-06,1263.91326530624,0.83826213814183,8.88802604319805,39.6872625467606,3.95122599601746
54,18,2,1,30,1e-06,1260.81122448991,23.3301256594927,4.72889903965114,61.5105678414117,3.59420490264893
54,19,8,3,30,1e-06,1262.64795918379,8.46057773119598,205.295600149858,213.213586894252,3.81521821022034
54,20,2,1,30,1e-06,1262.15816326542,0.763436686149035,4.44879181074405,293.682383733436,3.80021691322327
54,21,3,1,30,1e-06,1258.77040816338,3.60227992496419,15.2066011462969,37.656539824402,3.58920502662659
54,22,2,1,30,1e-06,1258.32142857154,0.711316909574045,18.0482008554798,36.0654825084907,3.41719508171082
54,23,2,1,30,1e-06,1259.66836734705,1.77741205270593,4.13915930999711,43.3661393693484,3.94422602653503
54,24,2,1,30,1e-05,1262.81122448991,28.1380102216276,9.88604431753911,132.381773950938,3.49919986724854
54,25,2,1,30,1e-06,1258.9336734695,1.51919635403302,43.5359053492719,78.4407022814789,3.45819807052612
54,26,6,2,30,1e-06,1262.56632653073,2.42757339312246,273.204484193957,289.122840739004,4.09223413467407
54,27,2,1,30,1e-06,1263.66836734705,20.5045920752801,22.1420939007077,45.7706261931898,3.55220293998718
54,28,2,1,30,1e-05,1258.32142857154,1.45210010073225,4.12334662742476,36.287582279677,3.52120113372803
54,29,6,2,30,1e-06,1261.13775510216,12.9973875218343,21.8044229739284,50.4752816559837,4.05023217201233
54,30,2,1,30,1e-04,1257.66836734705,12.0225789781743,14.6586312994323,32.99901274318,3.47319912910461
72,1,2,1,30,1e-06,1255.75,0.338965861040531,8.91956138812008,34.3193742747152,3.8292191028595
72,2,2,1,30,1e-04,1249.88846153846,2.84787442213662,11.1047541293262,37.4995500727989,4.26424384117126
72,3,2,1,30,1e-05,1250.41153846154,4.36669917877769,8.5864480219467,46.2356774010124,3.9692268371582
72,4,2,1,30,1e-06,1251.50384615385,1.20765101287836,9.69004363296923,39.407229178112,3.76221609115601
72,5,2,1,30,1e-06,1256.91923076923,1.0742790078927,6.09948101308362,256.079595068003,3.83221888542175
72,6,4,1,30,1e-06,1252.27307692308,0.927652456260065,7.36742239612542,53.2965409715245,4.36224913597107
72,7,2,1,30,1e-06,1251.16538461538,1.10761574253034,3.3995261403582,102.870921979808,3.75321507453918
72,8,2,1,30,1e-06,1253.71923076923,0.584108952171203,3.99843767390515,40.6674400914828,3.83221912384033
72,9,2,1,30,1e-06,1254.42692307692,0.644679828155049,11.4593008345234,237.492164330452,4.02723002433777
72,10,3,1,30,1e-06,1250.50384615385,16.3259593344241,8.94045024009451,48.4025998550993,4.36424994468689
72,11,3,1,30,1e-06,1255.67307692308,8.44182232349146,7.36814488284356,62.7776179521534,3.75221514701843
72,12,2,1,30,1e-05,1252.61153846154,1.00590748295649,11.3367807046971,38.3765955765744,3.80221700668335
72,13,2,1,30,1e-05,1250.98076923077,1.43441807397845,8.24046106125435,220.555340010845,4.22924208641052
72,14,2,1,30,1e-06,1253.11923076923,7.21692280193833,2.27834308843796,91.2559288701362,3.78221607208252
72,15,2,1,30,1e-06,1251.79615384615,1.43497054842419,10.271459590609,36.7158214242069,3.82521915435791
72,16,2,1,30,1e-06,1252.50384615385,1.50983372832164,2.44975943282571,56.7761240877186,3.95922684669495
72,17,4,1,30,1e-06,1249.95,10.2970602742039,3.78788158678101,30.9530344722093,4.13323616981506
72,18,2,1,30,1e-06,1250.25769230769,5.24261342222433,3.35405937176878,38.4628961281472,3.93022513389587
72,19,6,2,30,1e-05,1252.25769230769,15.6227238627086,12.6311391178299,56.0797963499586,3.84622001647949
72,20,2,1,30,1e-06,1254.95,1.92301800382026,1.96673361258344,43.7522708046181,4.25124311447144
72,21,2,1,30,1e-05,1252.90384615385,4.73982361246237,5.72444297603927,95.1045796513595,3.8572199344635
72,22,2,1,30,1e-05,1255.90384615385,5.9777782575122,5.85893819335565,40.959237762596,3.83721899986267
72,23,2,1,30,1e-06,1252.51923076923,1.03628912647504,6.76460182944017,37.2090899883645,3.97222685813904
72,24,2,1,30,1e-06,1252.10384615385,1.49247493811497,6.87190125807051,51.7405276502487,4.14323711395264
72,25,2,1,30,1e-06,1251.58076923077,0.866928554901582,2.47402811687427,30.7407552403408,3.98022699356079
72,26,14,5,30,1e-05,1250.61153846154,10.4632772521735,17.8053488978192,36.2135013521458,3.71621298789978
72,27,2,1,30,1e-04,1251.02692307692,2.17542630129795,5.57426335234061,35.2159804003185,4.2372419834137
72,28,2,1,30,1e-06,1252.99615384615,2.23620689784387,1.54252331902504,32.8133058407039,4.18123888969421
72,29,2,1,30,1e-06,1249.15,2.62351734583639,2.00111794434323,37.2792836556392,4.08223295211792
72,30,2,1,30,1e-05,1251.62692307692,8.86890020551338,10.0796599313461,38.98393867947,3.81221795082092
90,1,2,1,30,1e-06,1243.65123456779,1.25813168106748,1.27418070606573,39.834374852678,3.55320286750793
90,2,2,1,30,1e-06,1250.07098765421,4.25961631688763,4.47005345758215,35.2969998027943,3.67620992660522
90,3,2,1,30,1e-05,1242.31790123446,8.13343357890053,6.06949167338536,29.0009457811918,3.61420607566833
90,4,2,1,30,1e-06,1244.03395061717,2.52002472152068,3.88437936708991,56.7300167493373,3.72821283340454
90,5,2,1,30,1e-06,1243.33024691347,9.31346529840611,5.98986407870298,50.5635075667596,3.85822081565857
90,6,2,1,30,1e-05,1245.94753086409,6.54070434422347,5.32077573443176,47.7665512596836,3.95722699165344
90,7,2,1,30,1e-05,1247.82407407396,2.82713907747558,6.65414932141387,55.5668673673103,3.96122598648071
90,8,2,1,30,1e-04,1246.37962962952,2.34337457466609,10.0818852020941,68.4154971657869,3.51620101928711
90,9,2,1,30,1e-05,1241.861111111,1.37980368260037,3.61589121389029,47.5393228530883,4.36825013160706
90,10,2,1,30,1e-06,1247.5648148147,0.849711177782989,1.97889947987871,91.1464285801844,3.85822081565857
90,11,2,1,30,1e-06,1242.60185185174,1.26053658067447,1.22719741178097,46.1661143446049,3.88222193717957
90,12,2,1,30,1e-06,1245.2561728394,1.23456102110819,1.39680314075051,72.7656159915732,3.84021878242493
90,13,2,1,30,1e-06,1243.24382716038,8.32874021710757,4.09758853812269,36.4544163054668,3.9132239818573
90,14,2,1,30,1e-06,1244.98456790112,1.99784234249228,3.48502163754991,39.7103224974175,3.83922004699707
90,15,3,1,30,1e-06,1246.03395061717,1.28974476058564,3.56760458158794,94.7508418684389,4.34524893760681
90,16,2,1,30,1e-05,1243.4660493826,2.53884695291631,3.44248399986425,88.0575023857142,3.95522618293762
90,17,2,1,30,1e-06,1244.83641975298,7.36768985548907,6.02582061273611,65.1353757036712,7.64743709564209
90,18,2,1,30,1e-06,1242.88580246902,0.756964597432326,1.36271460134629,31.9234985633479,6.06934714317322
90,19,2,1,30,1e-05,1248.1574074073,5.42476021493237,10.7852216043676,243.495239000539,4.42125296592712
90,20,2,1,30,1e-06,1243.72530864186,1.52029972605462,5.36491189167019,224.574338066081,5.67432498931885
90,21,2,1,30,1e-06,1241.73765432088,0.155388649383471,1.42310838314411,43.7651548281091,12.5747199058533
90,22,2,1,30,1e-06,1245.7623456789,1.87571502016713,8.77499769962033,67.3202439929151,10.6676099300385
90,23,2,1,30,1e-06,1244.71296296285,0.86175712509168,1.84141861639753,57.7494749977556,5.86133503913879
90,24,2,1,30,1e-06,1243.73765432088,1.29300917917764,2.11309866886303,38.7214121941888,5.60732007026672
90,25,2,1,30,1e-06,1245.1574074073,0.865493469988466,1.88715481188985,42.0791912107704,5.21529793739319
90,26,2,1,30,1e-04,1246.50308641964,9.31782492945556,5.43029578992031,42.6586592074414,6.50337195396423
90,27,13,4,30,1e-04,1246.36728395051,73.7242187971848,25.7964388251624,73.0268353863763,5.72132682800293
90,28,2,1,30,1e-06,1242.04629629619,1.84276031745197,1.88761247365088,44.3364169550173,5.76332902908325
90,29,2,1,30,1e-05,1243.37962962952,2.6413712578105,3.44429960547681,113.079604943516,6.15735197067261
90,30,2,1,30,1e-05,1247.23148148137,1.42902484198294,7.84297889151849,217.500555419747,5.79933094978333
